t_sec,label, pax,pay,paz,pzx,pzy,pzz,pmx,pmy,pmz, bax,bay,baz,bzx,bzy,bzz,bmx,bmy,bmz
1680089602.997743,0,0,0,0.001099,0.004028,1.000183, 0.224304,-0.082245,-0.097198, 0.404460,-0.664720,0.423500, 0.040649,-0.031494,1.060242, 3.087921,-8.919830,-31.993256, -0.107940,0.231420,0.123340
1680089603.55559,0,0,0,-0.000793,0.000427,1.000549, -0.059814,-0.186920,0.171967, 0.401800,-0.663460,0.427700, -0.049683,-0.083374,1.021545, -1.629944,1.884155,4.867401, -0.107520,0.223580,0.118720
1680089603.113436,0,0,0,-0.000244,0.000366,1.001892, -0.074768,-0.022430,0.044861, 0.404460,-0.664720,0.433440, -0.032715,-0.075439,1.032593, -1.457977,3.110352,5.241241, -0.108500,0.217280,0.119560
1680089603.171334,0,0,0,0.000732,-0.000244,0.999451, -0.224304,0.029907,0.089722, 0.406560,-0.666260,0.427420, -0.027283,-0.069275,1.025757, -1.293488,3.887939,7.162781, -0.110880,0.225120,0.126000
1680089603.217691,0,0,0,-0.000244,-0.001221,0.999207, 0.067291,-0.074768,0.171967, 0.403480,-0.664020,0.428820, -0.032043,-0.073364,1.031921, -0.448608,7.775879,16.979828, -0.109760,0.220500,0.117880
1680089603.263949,0,0,0,-0.001831,-0.001343,1.002380, 0.022430,-0.074768,-0.082245, 0.404180,-0.664160,0.435680, -0.047791,-0.100464,1.043945, -1.136475,5.921631,19.058380, -0.104160,0.227500,0.125300
1680089603.313362,0,0,0,0.001221,0.000732,1.004333, 0.007477,0.059814,0.426178, 0.405860,-0.659540,0.431340, -0.029785,-0.086670,1.038513, 0.657959,1.555176,11.028290, -0.102900,0.222460,0.124320
1680089603.362827,0,0,0,-0.001770,0.000854,0.997864, 0.014954,-0.052338,-0.007477, 0.405720,-0.665420,0.436800, -0.048401,-0.093323,1.032898, -2.145844,1.173859,5.263672, -0.103040,0.235200,0.123200
1680089603.411996,0,0,0,-0.003418,0.000488,0.998657, -0.052338,-0.104675,-0.119629, 0.406140,-0.666120,0.430500, -0.056580,-0.090210,1.041016, -1.667328,-6.527252,-12.224579, -0.109760,0.222880,0.122360
1680089603.461378,0,0,0,0.002930,-0.002258,1.002686, 0.171967,0.029907,0.194397, 0.400680,-0.664860,0.422100, -0.030579,0.453796,0.878174, -17.308807,13.764801,51.993713, -0.111440,0.216860,0.131600
1680089603.503131,0,0,0,-0.002075,-0.000732,1.000977, 0.104675,-0.112152,0.321503, 0.404600,-0.666680,0.424480, -0.021179,-0.061096,1.022766, 0.859833,-5.547791,-5.099182, -0.112700,0.208180,0.132300
1680089603.544879,0,0,0,-0.001404,0.000671,0.995117, 0.037384,0.067291,0.119629, 0.406420,-0.663320,0.427000, -0.045166,-0.067932,1.040283, -0.059814,1.338348,5.622559, -0.113540,0.202860,0.132020
1680089603.590206,0,0,0,0.002380,0.000916,1.003052, -0.089722,0.082245,0.029907, 0.406560,-0.662480,0.428680, -0.032410,-0.064514,1.025391, -1.203766,1.786957,2.811279, -0.113680,0.199360,0.129920
1680089603.639641,0,0,0,0.001709,0.001099,0.999207, -0.209351,-0.029907,-0.082245, 0.406840,-0.661500,0.420420, -0.029358,-0.059326,1.022949, -1.375732,2.295380,4.000092, -0.117880,0.198100,0.127680
1680089603.689083,0,0,0,0.001953,0.000854,1.002136, -0.082245,-0.082245,0.037384, 0.403900,-0.664160,0.425600, -0.023743,-0.055054,1.023682, -0.388794,1.622467,7.349701, -0.118720,0.199920,0.124180
1680089603.738566,0,0,0,0.001587,-0.000610,1.002808, 0.059814,0.022430,-0.089722, 0.403480,-0.663740,0.428400, -0.008484,-0.045288,1.020569, -1.024323,1.525269,5.375824, -0.118720,0.197680,0.134820
1680089603.782752,0,0,0,-0.000732,0.000549,1.000549, -0.171967,0.022430,-0.052338, 0.409080,-0.664440,0.424060, -0.031128,-0.056519,1.028442, -0.732727,-1.300964,2.280426, -0.118440,0.201600,0.136920
1680089603.824513,0,0,0,-0.001465,0.000549,1.001709, 0.082245,-0.082245,-0.194397, 0.400960,-0.663600,0.424200, -0.066833,-0.066772,1.056519, -1.614990,2.145844,8.246918, -0.120820,0.202720,0.130900
1680089603.866244,0,0,0,0.000061,-0.000610,0.999634, -0.164490,0.112152,0.112152, 0.405580,-0.662340,0.429800, -0.019592,-0.050903,1.020691, -1.293488,1.757050,5.009460, -0.115640,0.204820,0.132580
1680089603.915419,0,0,0,-0.001831,-0.000488,1.002808, 0.052338,-0.044861,-0.276642, 0.405160,-0.666820,0.431480, -0.024475,-0.053589,1.024963, -0.740204,3.745880,8.478699, -0.118440,0.196840,0.125160
1680089603.964884,0,0,0,0.000305,-0.001282,0.997986, 0.097198,0.134583,-0.112152, 0.405160,-0.666680,0.429660, -0.030090,-0.059326,1.029602, -1.360779,5.749664,13.876953, -0.119140,0.202580,0.129360
1680089604.24540,0,0,0,-0.003235,0.000671,0.997925, 0.052338,-0.074768,0.112152, 0.404880,-0.663180,0.423220, -0.040955,-0.068054,1.031067, -1.076660,5.076752,13.510590, -0.113120,0.210560,0.124600
1680089604.83251,0,0,0,-0.005188,0.002747,0.991028, 0.037384,-0.216827,-0.134583, 0.402360,-0.668360,0.425740, -0.032959,-0.070068,1.033447, -0.859833,1.480408,9.764709, -0.113680,0.206500,0.128380
1680089604.140872,0,0,0,-0.001892,-0.000061,0.999634, 0.052338,-0.164490,-0.067291, 0.400960,-0.662900,0.418040, -0.034912,-0.073669,1.035583, -1.241150,3.633728,9.121704, -0.106820,0.210000,0.125580
1680089604.187039,0,0,0,-0.001526,0.001953,1.003662, -0.082245,-0.134583,-0.194397, 0.403200,-0.661920,0.427140, -0.032471,-0.073975,1.035828, -1.532745,4.089813,11.402130, -0.108920,0.211260,0.127120
1680089604.233967,0,0,0,0.000000,-0.001709,1.000793, -0.022430,0.112152,0.029907, 0.402780,-0.663880,0.424900, -0.044373,-0.083862,1.036804, -1.652374,3.820648,8.897400, -0.101220,0.214620,0.135800
1680089604.288875,0,0,0,-0.001099,-0.000427,1.004639, -0.171967,-0.261688,-0.201874, 0.406700,-0.662620,0.427560, -0.034790,-0.084412,1.041626, -1.226196,3.416901,9.039459, -0.105140,0.215600,0.127400
1680089604.342194,0,0,0,-0.001465,-0.003357,0.996399, 0.007477,-0.067291,0.059814, 0.404600,-0.659260,0.430220, -0.062683,-0.094788,1.048645, -0.725250,4.000092,10.325470, -0.104720,0.216860,0.128800
1680089604.399758,0,0,0,0.001953,-0.002136,1.000427, 0.171967,0.171967,0.014954, 0.408520,-0.662620,0.421120, -0.043579,-0.095764,1.052246, -1.226196,3.454285,7.985229, -0.100520,0.218960,0.122500
1680089604.457734,0,0,0,-0.001343,-0.002075,0.997253, -0.216827,-0.157013,-0.059814, 0.404320,-0.662760,0.419160, -0.033508,-0.079407,1.062317, -1.757050,1.091614,5.839386, -0.096740,0.222740,0.127960
1680089604.510829,0,0,0,-0.000671,0.000671,0.998657, 0.007477,-0.448608,-0.119629, 0.405440,-0.662620,0.420840, -0.050293,-0.081970,1.030823, -1.929016,3.573914,12.463837, -0.093660,0.229740,0.115500
1680089604.554576,0,0,0,0.005615,-0.000793,0.999939, -0.246735,0.149536,-0.082245, 0.404320,-0.660380,0.421820, -0.041748,-0.090820,1.043030, -0.351410,1.652374,6.175842, -0.090580,0.232120,0.122640
1680089604.601890,0,0,0,-0.006348,0.002014,1.004028, -0.127106,0.037384,-0.097198, 0.407260,-0.661640,0.431480, -0.044373,-0.094177,1.041992, -1.166382,1.988831,6.945953, -0.087080,0.234640,0.120960
1680089604.661791,0,0,0,-0.001221,-0.001343,0.997070, -0.074768,-0.044861,-0.059814, 0.405300,-0.661220,0.420280, -0.044128,-0.096375,1.041992, -1.001892,1.099091,6.205750, -0.090440,0.232400,0.117740
1680089604.719424,0,0,0,-0.001099,-0.000183,0.999634, -0.134583,-0.037384,0.164490, 0.406980,-0.661500,0.420140, -0.044250,-0.093933,1.039978, -1.099091,1.054230,6.198273, -0.088900,0.230440,0.122640
1680089604.777377,0,0,0,-0.000427,-0.001160,0.996338, 0.179443,-0.179443,-0.007477, 0.402080,-0.665000,0.427280, -0.047852,-0.099670,1.042664, -1.241150,2.998199,8.164673, -0.087360,0.235340,0.117040
1680089604.835301,0,0,0,-0.000305,-0.003113,1.001587, -0.052338,-0.224304,0.052338, 0.408380,-0.658560,0.427700, -0.041565,-0.100830,1.045593, -1.196289,2.803802,7.551575, -0.087500,0.232820,0.124460
1680089604.893232,0,0,0,-0.000488,-0.000732,1.000793, -0.134583,0.022430,-0.037384, 0.406700,-0.656460,0.424200, -0.045288,-0.098267,1.048645, -1.293488,2.100983,6.183319, -0.088340,0.233940,0.122920
1680089604.949576,0,0,0,0.000488,-0.002197,1.002747, -0.014954,0.022430,-0.082245, 0.407260,-0.659960,0.427980, -0.043335,-0.098572,1.037659, -1.435547,1.293488,6.377716, -0.087080,0.236180,0.127260
1680089604.995789,0,0,0,0.000366,0.000305,1.002930, -0.067291,-0.022430,0.000000, 0.404740,-0.657580,0.432320, -0.045044,-0.094666,1.044250, -1.457977,1.233673,6.400146, -0.089320,0.235760,0.130620
1680089605.41939,0,0,0,-0.001953,0.000610,0.998230, -0.097198,-0.089722,0.142059, 0.405440,-0.658700,0.426580, -0.041199,-0.097961,1.039734, -1.181335,0.433655,5.831909, -0.090160,0.235200,0.122640
1680089605.99842,0,0,0,-0.003235,0.000977,0.997925, 0.007477,-0.067291,-0.216827, 0.407260,-0.659540,0.423780, -0.042358,-0.098816,1.040283, -1.495361,1.510315,6.400146, -0.087780,0.235480,0.122780
1680089605.157697,0,0,0,0.002197,-0.000366,1.000793, -0.209351,0.029907,0.014954, 0.408520,-0.663880,0.426300, -0.043396,-0.096497,1.040405, -1.054230,2.527161,6.721649, -0.086520,0.235900,0.128240
1680089605.215651,0,0,0,0.013977,-0.000061,1.002441, -0.336456,-0.134583,0.082245, 0.409640,-0.664720,0.433160, -0.040833,-0.097961,1.039551, -1.248627,2.930908,7.207642, -0.089740,0.235340,0.122220
1680089605.273504,0,0,0,-0.000732,-0.000488,1.003845, -0.029907,0.142059,0.112152, 0.406140,-0.663320,0.429800, -0.044861,-0.106506,1.038879, -1.450500,2.930908,7.117920, -0.088900,0.234640,0.118580
1680089605.331398,0,0,0,-0.000244,-0.001465,0.996521, 0.097198,-0.291595,-0.037384, 0.404460,-0.661080,0.432460, -0.044556,-0.100464,1.040527, -1.286011,1.211243,6.385193, -0.086240,0.235760,0.122920
1680089605.377710,0,0,0,0.000183,0.001587,1.000122, -0.127106,0.022430,-0.044861, 0.406560,-0.664020,0.431760, -0.040405,-0.097229,1.043396, -1.181335,-0.186920,4.912262, -0.085960,0.233660,0.123200
1680089605.419689,0,0,0,-0.001404,0.000549,0.999023, 0.119629,-0.119629,0.089722, 0.406840,-0.661920,0.429100, -0.038452,-0.095459,1.039001, -1.360779,0.732727,4.994507, -0.085540,0.232820,0.121520
1680089605.464752,0,0,0,0.002563,0.002563,0.999451, 0.082245,-0.179443,-0.186920, 0.407820,-0.663600,0.426720, -0.040466,-0.095764,1.037781, -1.143951,0.426178,4.478607, -0.087500,0.235200,0.118160
1680089605.514197,0,0,0,-0.000061,0.001099,1.001526, 0.186920,-0.037384,-0.029907, 0.404040,-0.658280,0.426300, -0.042297,-0.096985,1.039307, -1.368256,2.422485,6.572113, -0.085540,0.239540,0.113400
1680089605.563654,0,0,0,-0.003723,-0.000793,0.994934, -0.089722,-0.059814,0.067291, 0.404740,-0.661780,0.427000, -0.041138,-0.096130,1.037415, -1.128998,1.839294,6.198273, -0.086940,0.232960,0.119980
1680089605.613103,0,0,0,0.000061,-0.002014,1.002991, -0.291595,-0.022430,0.022430, 0.401380,-0.659820,0.421820, -0.043640,-0.095032,1.037354, -1.226196,3.424377,7.364655, -0.087220,0.232540,0.120960
1680089605.657415,0,0,0,0.000610,0.000427,1.002075, -0.037384,0.097198,-0.201874, 0.404180,-0.667520,0.422660, -0.045898,-0.098267,1.041809, -1.413116,2.938385,7.364655, -0.084280,0.234780,0.114660
1680089605.699221,0,0,0,0.002136,-0.002747,1.000671, -0.029907,-0.014954,-0.074768, 0.405440,-0.663740,0.422940, -0.042419,-0.096313,1.041260, -1.211243,1.749573,6.250610, -0.086380,0.235620,0.118580
1680089605.741010,0,0,0,-0.003113,-0.000854,1.001099, -0.134583,-0.037384,0.127106, 0.403340,-0.659820,0.422940, -0.045776,-0.096375,1.041504, -1.443024,1.921539,6.639404, -0.084840,0.239960,0.112980
1680089605.790418,0,0,0,-0.002747,-0.001892,1.000671, -0.014954,-0.074768,0.052338, 0.407120,-0.658420,0.429240, -0.045898,-0.098999,1.040955, -1.405640,1.667328,6.258087, -0.089740,0.235480,0.120400
1680089605.839868,0,0,0,0.000122,0.001160,1.002380, 0.014954,-0.014954,-0.029907, 0.401240,-0.657160,0.423640, -0.042236,-0.111572,1.036316, -1.398163,0.403748,5.794525, -0.087220,0.236880,0.120120
1680089605.889309,0,0,0,-0.000732,-0.001099,1.002625, 0.007477,-0.104675,-0.104675, 0.405720,-0.656600,0.423920, -0.041992,-0.097229,1.033630, -1.323395,1.457977,6.519775, -0.087500,0.236040,0.122080
1680089605.938811,0,0,0,-0.000977,-0.000610,0.995239, -0.119629,-0.171967,0.097198, 0.406000,-0.659260,0.428820, -0.042847,-0.099182,1.040833, -1.099091,1.644897,6.265564, -0.086660,0.233100,0.118720
1680089605.980578,0,0,0,0.002686,0.000000,0.999512, 0.029907,-0.127106,0.067291, 0.405300,-0.662200,0.431200, -0.038208,-0.096008,1.036133, -0.957031,0.650482,4.740295, -0.089880,0.232400,0.119280
1680089606.22328,0,0,0,-0.000488,0.000977,0.998779, -0.104675,0.104675,0.186920, 0.404320,-0.665420,0.433440, -0.039795,-0.094910,1.030701, -1.315918,2.467346,6.579590, -0.089040,0.231420,0.116340
1680089606.71761,0,0,0,-0.001099,-0.002197,1.000549, -0.089722,-0.037384,0.164490, 0.402920,-0.658420,0.425180, -0.040222,-0.096680,1.039917, -1.248627,2.661743,6.826324, -0.089040,0.231560,0.111440
1680089606.131731,0,0,0,-0.002014,-0.001465,0.992737, -0.097198,0.067291,0.186920, 0.400960,-0.658420,0.424900, -0.040833,-0.095337,1.040222, -1.390686,0.583191,4.590759, -0.090720,0.233380,0.114520
1680089606.190583,0,0,0,0.004700,-0.002075,1.004089, 0.022430,-0.044861,-0.037384, 0.405440,-0.665140,0.425880, -0.041199,-0.096008,1.038635, -1.383209,1.809387,6.489868, -0.091980,0.235200,0.119280
1680089606.248530,0,0,0,0.000427,-0.001831,0.998901, -0.112152,-0.044861,-0.067291, 0.405860,-0.659400,0.433860, -0.036377,-0.092896,1.035583, -1.383209,1.196289,4.874878, -0.092540,0.233380,0.111300
1680089606.306463,0,0,0,-0.014465,-0.000305,0.998230, -0.104675,0.171967,-0.201874, 0.406000,-0.658140,0.432320, -0.039978,-0.093567,1.033997, -1.211243,2.699127,7.297363, -0.092680,0.230020,0.112560
1680089606.360585,0,0,0,0.004028,-0.001404,0.997498, -0.074768,0.142059,-0.119629, 0.404320,-0.663320,0.435820, -0.036194,-0.092224,1.036926, -1.293488,3.588867,7.768402, -0.091980,0.234780,0.113960
1680089606.404561,0,0,0,0.003601,-0.001038,1.000671, -0.373840,0.104675,0.194397, 0.400820,-0.661780,0.434840, -0.040161,-0.096924,1.035645, -1.091614,2.871094,7.835693, -0.091140,0.232680,0.118580
1680089606.448647,0,0,0,0.001282,0.000122,1.002869, 0.059814,0.037384,-0.037384, 0.401520,-0.660800,0.433020, -0.043213,-0.097778,1.038818, -1.390686,2.811279,7.394562, -0.087920,0.228200,0.113820
1680089606.503938,0,0,0,-0.000305,-0.001160,1.000916, -0.179443,0.112152,-0.052338, 0.405440,-0.662340,0.430080, -0.039307,-0.095581,1.042297, -1.151428,1.360779,5.988922, -0.086520,0.235060,0.113260
1680089606.559712,0,0,0,-0.000977,0.000488,0.999023, -0.171967,-0.029907,0.037384, 0.404880,-0.669620,0.426440, -0.038086,-0.093079,1.016113, -1.413116,0.456085,5.405731, -0.089320,0.235340,0.114800
1680089606.617526,0,0,0,0.000732,-0.002808,1.000549, 0.014954,0.052338,0.029907, 0.406280,-0.663600,0.437920, -0.041199,-0.097839,1.040344, -1.076660,1.884155,6.998291, -0.087080,0.235760,0.113820
1680089606.675340,0,0,0,0.000854,-0.000671,0.999084, -0.059814,-0.052338,-0.059814, 0.402360,-0.665980,0.440300, -0.041809,-0.096252,1.039001, -1.136475,1.570129,6.295471, -0.087640,0.239120,0.107940
1680089606.733231,0,0,0,0.010254,-0.000549,1.000549, -0.059814,0.097198,0.014954, 0.403340,-0.667100,0.427980, -0.043762,-0.094421,1.039978, -1.151428,3.102875,6.759033, -0.087780,0.232680,0.107800
1680089606.779364,0,0,0,-0.001343,0.000793,1.000061, -0.037384,0.074768,-0.112152, 0.401660,-0.667240,0.428540, -0.041809,-0.097290,1.039429, -1.114044,3.050537,8.000183, -0.088620,0.235340,0.111440
1680089606.825897,0,0,0,-0.000427,-0.000244,1.001160, 0.059814,-0.127106,-0.104675, 0.401380,-0.662340,0.430360, -0.047546,-0.100708,1.041260, -1.143951,2.145844,6.938477, -0.087920,0.235200,0.110600
1680089606.883699,0,0,0,0.000000,0.001343,0.996765, -0.029907,0.014954,-0.097198, 0.405580,-0.664440,0.434000, -0.038879,-0.098450,1.036621, -1.039276,0.755157,5.906677, -0.087780,0.237720,0.111580
1680089606.941600,0,0,0,0.001526,-0.001953,1.004395, -0.067291,0.007477,-0.052338, 0.404180,-0.662200,0.430220, -0.039795,-0.099426,1.037170, -1.031799,1.009369,5.809479, -0.083160,0.240520,0.113820
1680089606.999664,0,0,0,-0.000732,-0.000549,1.001892, 0.097198,-0.052338,0.014954, 0.403200,-0.661780,0.429940, -0.042969,-0.096558,1.034851, -1.614990,1.697235,6.265564, -0.084000,0.233380,0.120680
1680089607.57689,0,0,0,0.002075,-0.002075,1.001099, -0.127106,-0.089722,-0.097198, 0.405160,-0.663320,0.431620, -0.042297,-0.098572,1.042175, -1.323395,3.573914,7.170258, -0.084980,0.238700,0.122080
1680089607.115809,0,0,0,-0.002502,0.000793,0.993469, -0.186920,0.007477,-0.194397, 0.401800,-0.664020,0.425180, -0.041992,-0.095093,1.038452, -1.128998,3.050537,7.073059, -0.084700,0.236880,0.115780
1680089607.173761,0,0,0,0.002014,-0.001831,1.002625, -0.022430,-0.097198,-0.097198, 0.403620,-0.662620,0.429240, -0.044739,-0.101379,1.036072, -1.345825,3.005676,7.843170, -0.078820,0.234640,0.119280
1680089607.219947,0,0,0,-0.000183,-0.001282,0.999512, -0.037384,-0.007477,0.052338, 0.406560,-0.657860,0.425460, -0.045349,-0.097900,1.038208, -1.345825,1.734619,6.489868, -0.081620,0.233660,0.114940
1680089607.266099,0,0,0,0.001770,0.000000,1.007446, -0.194397,-0.007477,-0.082245, 0.404040,-0.667800,0.420140, -0.045410,-0.102844,1.039673, -1.114044,1.719666,5.996399, -0.082460,0.236180,0.114240
1680089607.323763,0,0,0,0.000610,-0.000366,1.002869, -0.186920,-0.044861,0.000000, 0.404320,-0.661080,0.424060, -0.048096,-0.099670,1.044983, -1.308441,1.951447,6.624451, -0.088480,0.237160,0.112140
1680089607.381765,0,0,0,-0.001160,-0.002625,1.000793, 0.291595,-0.022430,0.082245, 0.406560,-0.662760,0.432180, -0.046692,-0.100586,1.043579, -1.330872,2.168274,6.557159, -0.085820,0.236460,0.119560
1680089607.439404,0,0,0,-0.015991,0.000427,1.002075, -0.014954,-0.246735,-0.014954, 0.403480,-0.659680,0.436380, -0.044922,-0.099854,1.041992, -1.166382,1.899109,6.138458, -0.084840,0.235760,0.111720
1680089607.496831,0,0,0,0.001404,-0.001282,0.999146, -0.007477,-0.104675,0.007477, 0.401240,-0.662760,0.424620, -0.048584,-0.100525,1.041870, -1.405640,2.699127,7.985229, -0.085540,0.239820,0.116620
1680089607.550133,0,0,0,0.001282,-0.001648,1.005249, 0.134583,0.209351,0.059814, 0.401240,-0.659120,0.427000, -0.046814,-0.101562,1.045227, -1.256104,1.472931,6.258087, -0.084700,0.237860,0.115920
1680089607.593967,0,0,0,0.001648,0.000366,0.998901, 0.052338,-0.119629,0.119629, 0.399560,-0.663040,0.431340, -0.045227,-0.102112,1.041504, -1.435547,1.128998,6.422577, -0.083020,0.242200,0.110320
1680089607.640371,0,0,0,0.002686,0.001282,1.003723, -0.201874,0.029907,-0.074768, 0.400120,-0.667940,0.420840, -0.041321,-0.100830,1.039307, -1.300964,0.882263,6.250610, -0.087780,0.241220,0.115220
1680089607.698228,0,0,0,0.002441,-0.002991,1.002625, 0.022430,-0.104675,-0.037384, 0.401100,-0.659400,0.430220, -0.043518,-0.100769,1.043518, -1.106567,0.889740,5.540314, -0.080920,0.235620,0.120540
1680089607.756180,0,0,0,-0.003357,0.000244,0.993958, -0.216827,-0.022430,-0.059814, 0.400820,-0.661080,0.420700, -0.046204,-0.101807,1.041138, -1.114044,0.463562,5.816956, -0.081900,0.238980,0.123480
1680089607.813185,0,0,0,-0.002625,-0.003479,1.003967, -0.037384,0.052338,0.000000, 0.400820,-0.664160,0.426300, -0.037170,-0.096313,1.036621, -1.293488,2.257996,6.549683, -0.080080,0.237720,0.113820
1680089607.869267,0,0,0,0.001221,-0.001038,1.000671, 0.022430,0.074768,-0.007477, 0.401380,-0.667100,0.431620, -0.040039,-0.101379,1.051880, -1.300964,2.736511,6.796417, -0.082600,0.238140,0.112840
1680089607.918672,0,0,0,0.001099,0.001221,1.001770, -0.014954,0.007477,-0.074768, 0.401940,-0.660380,0.434840, -0.044373,-0.099976,1.041870, -1.136475,1.338348,5.996399, -0.085120,0.235760,0.120260
1680089607.960467,0,0,0,-0.002563,-0.000610,0.997742, 0.149536,0.082245,-0.127106, 0.399000,-0.660940,0.434280, -0.044983,-0.099365,1.036255, -1.435547,0.515900,5.764618, -0.082180,0.236180,0.114380
1680089608.2197,0,0,0,-0.000732,-0.000183,0.999390, 0.127106,-0.082245,-0.029907, 0.402080,-0.666400,0.429380, -0.045227,-0.099548,1.038269, -1.465454,0.882263,5.547791, -0.086240,0.236740,0.119280
1680089608.43975,0,0,0,-0.000793,-0.002136,1.001099, 0.089722,0.089722,-0.052338, 0.403200,-0.665700,0.429520, -0.042725,-0.101379,1.040527, -1.233673,2.056122,6.788940, -0.079800,0.238280,0.120120
1680089608.93224,0,0,0,-0.000183,0.000977,1.002380, -0.157013,-0.022430,-0.201874, 0.403060,-0.662200,0.437080, -0.043762,-0.101624,1.035156, -1.241150,1.629944,6.482391, -0.087640,0.238560,0.114660
